ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
246,Elyssa Wolf,Intelligent Paper Hat,83.88,5.24,85.68,3.43,"dezembro 13, 2023, 7:28 PM",3
247,Elyssa Wolf,Lightweight Linen Bottle,105.41,6.59,112,,"agosto 4, 2025, 2:14 PM",9
248,Elyssa Wolf,Lightweight Paper Bottle,81.9,5.12,87.02,,"novembro 9, 2024, 5:47 AM",4
249,Elyssa Wolf,Lightweight Wool Plate,50.09,3.13,53.22,,"outubro 3, 2025, 8:34 PM",7
250,Elyssa Wolf,Incredible Granite Toucan,80.11,5.01,85.12,,"maio 17, 2024, 6:16 PM",4
251,Elyssa Wolf,Ergonomic Wool Bag,40.45,2.53,42.98,,"julho 25, 2024, 6:15 AM",4
252,Elyssa Wolf,Lightweight Wool Bag,40.38,2.52,42.9,,"novembro 1, 2022, 3:43 PM",3
253,Elyssa Wolf,Aerodynamic Concrete Lamp,70.15,4.38,74.53,,"janeiro 23, 2024, 8:10 AM",2
254,Elyssa Wolf,Small Marble Knife,148.17,9.26,157.43,,"agosto 16, 2025, 11:44 AM",5
255,Elyssa Wolf,Aerodynamic Cotton Bottle,56.05,3.5,59.55,,"agosto 11, 2023, 11:50 PM",6
256,Elyssa Wolf,Mediocre Leather Computer,67.34,4.21,71.55,,"agosto 1, 2023, 10:50 AM",6
257,Elyssa Wolf,Small Copper Clock,54.91,3.43,58.34,,"fevereiro 6, 2024, 8:34 AM",2
258,Elyssa Wolf,Heavy-Duty Linen Gloves,85.72,5.36,91.08,,"setembro 8, 2023, 5:20 PM",3
259,Elyssa Wolf,Aerodynamic Rubber Bench,71.63,4.48,76.11,,"novembro 10, 2024, 8:53 PM",1
260,Elyssa Wolf,Mediocre Rubber Shoes,63.85,3.99,67.84,,"setembro 9, 2023, 4:40 PM",2
261,Elyssa Wolf,Rustic Silk Knife,77.91,4.87,81.42,1.36,"agosto 26, 2025, 9:10 PM",3
262,Elyssa Wolf,Awesome Iron Hat,133.52,8.35,141.87,,"março 6, 2025, 1:08 AM",1
263,Bernadine Gorczany,Incredible Plastic Watch,113.95,6.84,120.79,,"fevereiro 6, 2025, 10:19 PM",1
264,Reyes Strosin,Sleek Bronze Lamp,61.98,2.48,64.46,,"janeiro 3, 2023, 9:08 AM",1
265,Reyes Strosin,Lightweight Wool Computer,84.03,3.36,87.39,,"agosto 18, 2023, 3:33 AM",7
266,Reyes Strosin,Enormous Marble Shoes,32.14,1.29,33.43,,"julho 17, 2025, 5:51 PM",5
267,Reyes Strosin,Enormous Wool Car,79.94,3.2,83.14,,"outubro 28, 2024, 12:46 PM",4
268,Reyes Strosin,Incredible Concrete Keyboard,123.12,4.92,128.04,,"junho 4, 2025, 2:52 AM",3
269,Reyes Strosin,Aerodynamic Cotton Lamp,35.53,1.42,36.95,,"abril 11, 2025, 7:13 PM",2
270,Reyes Strosin,Gorgeous Linen Keyboard,43.44,1.74,45.18,,"fevereiro 26, 2025, 8:42 PM",1
271,Reyes Strosin,Ergonomic Paper Wallet,64.17,2.57,66.74,,"dezembro 15, 2025, 8:10 PM",2
272,Reyes Strosin,Small Marble Knife,148.17,5.93,154.1,,"junho 15, 2024, 4:19 PM",7
273,Reyes Strosin,Sleek Steel Table,127.88,5.12,133,,"outubro 9, 2024, 12:05 PM",6
274,Reyes Strosin,Incredible Aluminum Knife,69.15,2.77,71.92,,"maio 31, 2025, 12:40 AM",6
275,Reyes Strosin,Enormous Wool Car,79.94,3.2,78.68,4.46,"janeiro 30, 2024, 5:39 PM",2
276,Reyes Strosin,Lightweight Leather Gloves,66.07,2.64,68.71,,"abril 24, 2024, 11:43 PM",3
277,Reyes Strosin,Sleek Aluminum Clock,41.62,1.66,43.28,,"março 22, 2025, 6:23 PM",1
278,Reyes Strosin,Ergonomic Wool Bag,26.96,1.08,28.04,,"setembro 14, 2023, 7:35 PM",4
279,Carroll Kohler,Rustic Paper Car,19.87,1.19,21.06,,"agosto 10, 2023, 8:29 AM",7
280,Carroll Kohler,Enormous Steel Watch,98.84,5.93,104.77,,"outubro 17, 2024, 7:07 PM",7
281,Carroll Kohler,Lightweight Paper Bottle,54.6,3.28,57.88,,"março 14, 2023, 8:43 PM",1
282,Carroll Kohler,Small Marble Hat,64.96,3.9,68.86,,"janeiro 8, 2023, 3:11 PM",1
283,Carroll Kohler,Durable Rubber Computer,114.58,6.87,121.45,,"outubro 3, 2024, 9:10 AM",4
284,Carroll Kohler,Intelligent Steel Car,48.8,2.93,51.73,,"novembro 9, 2023, 9:39 PM",3
285,Carroll Kohler,Synergistic Rubber Shoes,57.63,3.46,61.09,,"maio 13, 2024, 1:08 PM",5
286,Carroll Kohler,Rustic Silk Knife,77.91,4.67,74.62,7.96,"janeiro 6, 2024, 10:36 PM",2
287,Carroll Kohler,Rustic Iron Keyboard,111.61,6.7,118.31,,"julho 3, 2025, 11:15 PM",5
288,Gilbert Abbott,Heavy-Duty Copper Watch,83.5,5.01,88.51,,"abril 7, 2025, 11:26 PM",3
289,Gilbert Abbott,Heavy-Duty Copper Toucan,115.24,6.91,122.15,,"abril 3, 2025, 3:05 AM",2
290,Gilbert Abbott,Gorgeous Linen Bottle,117.26,7.04,124.3,,"outubro 27, 2025, 11:40 PM",3
291,Gilbert Abbott,Heavy-Duty Rubber Bottle,50.38,3.02,53.4,,"junho 17, 2025, 4:21 PM",4
292,Gilbert Abbott,Aerodynamic Leather Toucan,93.26,5.6,98.86,,"março 8, 2023, 12:02 PM",1
293,Gilbert Abbott,Practical Bronze Watch,134.48,8.07,142.55,,"fevereiro 2, 2024, 10:52 AM",2
294,Gilbert Abbott,Ergonomic Silk Coat,132.46,7.95,140.41,,"janeiro 29, 2024, 2:34 PM",2
295,Gilbert Abbott,Synergistic Copper Computer,33.88,2.03,35.91,,"março 1, 2026, 11:17 AM",1
296,Gilbert Abbott,Heavy-Duty Silk Chair,92.31,5.54,97.85,,"abril 29, 2024, 11:08 AM",2
297,Gilbert Abbott,Incredible Aluminum Knife,69.15,4.15,73.3,,"março 15, 2024, 5:50 AM",1
298,Kaleb Swaniawski,Rustic Iron Keyboard,111.61,6.7,118.31,,"janeiro 31, 2025, 5:04 AM",2
299,Bradley Green,Heavy-Duty Steel Watch,60.9,3.41,64.31,,"setembro 27, 2025, 8:23 AM",7
300,Bradley Green,Sleek Marble Table,39.58,2.22,41.8,,"março 5, 2025, 9:44 AM",1
301,Bradley Green,Enormous Aluminum Shirt,110.99,6.22,107.88,9.32,"março 4, 2025, 9:53 AM",1
302,Bradley Green,Awesome Concrete Shoes,37.65,2.11,39.76,,"maio 4, 2025, 9:46 PM",5
303,Bradley Green,Gorgeous Linen Bottle,117.26,6.57,123.83,,"janeiro 23, 2025, 3:02 PM",3
304,Bradley Green,Awesome Aluminum Table,127.52,7.14,134.66,,"abril 17, 2025, 11:18 AM",4
305,Bradley Green,Enormous Marble Wallet,124.12,6.95,131.07,,"janeiro 30, 2024, 9:03 PM",2
306,Bradley Green,Incredible Plastic Chair,54.58,3.06,57.64,,"dezembro 18, 2023, 10:29 PM",2
307,Logan Weber,Enormous Plastic Coat,67.83,4.41,72.24,,"novembro 4, 2025, 9:13 AM",3
308,Logan Weber,Rustic Silk Knife,77.91,5.06,82.97,,"março 16, 2026, 4:04 PM",1
309,Logan Weber,Practical Bronze Computer,87.47,5.69,93.16,,"janeiro 16, 2025, 10:14 AM",2
310,Logan Weber,Lightweight Linen Coat,43.93,2.86,45.43,1.36,"maio 28, 2024, 5:57 PM",3
311,Logan Weber,Aerodynamic Rubber Bench,47.75,3.1,50.85,,"junho 22, 2023, 5:55 PM",5
312,Logan Weber,Gorgeous Concrete Chair,123.21,8.01,131.22,,"setembro 20, 2025, 9:10 PM",5
313,Logan Weber,Fantastic Silk Bottle,136.16,8.85,145.01,,"agosto 27, 2025, 7:54 AM",5
314,Logan Weber,Mediocre Aluminum Lamp,56.7,3.69,60.39,,"abril 16, 2024, 4:33 AM",2
315,Logan Weber,Lightweight Copper Wallet,45.55,2.96,48.51,,"agosto 16, 2023, 7:22 PM",5
316,Logan Weber,Small Plastic Computer,31.83,2.07,33.9,,"junho 10, 2022, 10:50 PM",3
317,Logan Weber,Lightweight Paper Bottle,54.6,3.55,56.34,1.81,"outubro 16, 2023, 4:28 AM",3
318,Logan Weber,Lightweight Marble Bag,76.35,4.96,81.31,,"março 27, 2026, 9:21 PM",1
319,Logan Weber,Fantastic Rubber Knife,29.18,1.9,31.08,,"dezembro 29, 2023, 5:02 AM",2
320,Logan Weber,Rustic Rubber Knife,65.09,4.23,69.32,,"março 15, 2024, 1:08 PM",1
321,Logan Weber,Gorgeous Concrete Chair,82.14,5.34,87.48,,"dezembro 20, 2023, 8:56 PM",2
322,Logan Weber,Sleek Wool Wallet,118.05,7.67,125.72,,"abril 17, 2025, 5:17 PM",2
323,Logan Weber,Ergonomic Paper Wallet,42.78,2.78,45.56,,"novembro 20, 2022, 3:28 PM",3
324,Logan Weber,Small Marble Shoes,105.12,6.83,111.95,,"fevereiro 21, 2024, 6:11 PM",2
325,Logan Weber,Aerodynamic Granite Bench,53.6,3.48,57.08,,"abril 25, 2023, 11:26 AM",3
326,Logan Weber,Practical Silk Computer,50.09,3.26,53.35,,"junho 15, 2025, 7:53 AM",7
327,Logan Weber,Fantastic Wool Shirt,35.15,2.28,37.43,,"outubro 14, 2022, 1:00 AM",5
328,Logan Weber,Sleek Aluminum Watch,89.2,5.8,95,,"junho 19, 2024, 10:41 AM",4
329,Zane Koelpin,Durable Marble Watch,68.62,2.9,71.52,,"março 2, 2025, 3:19 AM",1
330,Zane Koelpin,Practical Copper Car,49.82,2.1,51.92,,"janeiro 22, 2025, 9:26 AM",1
331,Zane Koelpin,Ergonomic Marble Computer,70.35,2.97,73.32,,"maio 13, 2024, 8:19 AM",3
332,Zane Koelpin,Sleek Bronze Lamp,61.98,2.62,64.6,,"dezembro 28, 2023, 6:26 AM",1
333,Zane Koelpin,Practical Wool Hat,83.5,3.53,83.56,3.47,"abril 12, 2023, 9:54 AM",3
334,Zane Koelpin,Rustic Linen Keyboard,118.05,4.99,123.04,,"agosto 21, 2025, 10:26 PM",9
335,Zane Koelpin,Incredible Linen Knife,68.32,2.89,71.21,,"junho 28, 2025, 4:18 PM",8
336,Zane Koelpin,Small Wool Wallet,41.33,1.75,43.08,,"fevereiro 26, 2026, 7:08 AM",2
337,Zane Koelpin,Rustic Linen Keyboard,118.05,4.99,123.04,,"janeiro 26, 2024, 7:47 PM",3
338,Zane Koelpin,Lightweight Bronze Table,81.88,3.46,85.34,,"março 9, 2024, 9:06 AM",1
339,Zane Koelpin,Mediocre Leather Coat,76.95,3.25,80.2,,"setembro 30, 2023, 4:10 PM",4
340,Zane Koelpin,Mediocre Marble Lamp,70.14,2.96,73.1,,"novembro 18, 2023, 12:30 PM",3
341,Zane Koelpin,Incredible Plastic Chair,81.88,3.46,85.34,,"outubro 4, 2025, 6:38 PM",8
342,Zane Koelpin,Enormous Marble Wallet,124.12,5.24,129.36,,"abril 21, 2024, 8:31 PM",4
343,Zane Koelpin,Durable Copper Clock,112.42,4.75,117.17,,"novembro 26, 2025, 4:32 PM",4
344,Zane Koelpin,Heavy-Duty Rubber Gloves,31.73,1.34,33.07,,"fevereiro 1, 2023, 4:58 PM",2
345,Zane Koelpin,Incredible Granite Toucan,80.11,3.38,83.49,,"outubro 23, 2024, 8:00 PM",5
346,Zane Koelpin,Small Marble Hat,97.44,4.12,101.56,,"abril 20, 2024, 4:28 PM",26
347,Zane Koelpin,Synergistic Granite Chair,53.08,2.24,55.32,,"abril 13, 2025, 1:06 PM",3
348,Stacy Wisozk,Enormous Granite Bottle,45.8,2.29,48.09,,"fevereiro 23, 2024, 6:18 PM",2
349,Stacy Wisozk,Mediocre Wooden Table,47.68,2.38,50.06,,"agosto 26, 2025, 5:56 PM",10
350,Stacy Wisozk,Small Marble Shoes,105.12,5.26,110.38,,"dezembro 15, 2024, 8:45 PM",2
351,Stacy Wisozk,Small Copper Clock,36.61,1.83,38.44,,"julho 31, 2022, 8:17 AM",4
352,Stacy Wisozk,Ergonomic Granite Bottle,67.77,3.39,71.16,,"julho 17, 2025, 3:13 AM",6
353,Stacy Wisozk,Aerodynamic Linen Coat,98.82,4.94,103.76,,"setembro 18, 2023, 3:22 PM",6
354,Stacy Wisozk,Heavy-Duty Rubber Gloves,31.73,1.59,33.32,,"maio 12, 2023, 4:54 PM",5
355,Stacy Wisozk,Ergonomic Paper Wallet,64.17,3.21,62.55,4.84,"fevereiro 11, 2024, 12:13 AM",2
356,Stacy Wisozk,Lightweight Granite Hat,47.04,2.35,49.39,,"março 21, 2025, 8:20 AM",1
357,Alvah Wilderman,Ergonomic Silk Table,68.23,4.78,73.01,,"março 31, 2025, 7:19 AM",1
358,Alvah Wilderman,Intelligent Steel Car,73.2,5.12,78.32,,"abril 11, 2025, 1:03 PM",3
359,Velma Little,Small Marble Shoes,105.12,4.2,109.32,,"agosto 13, 2025, 2:18 AM",7
360,Velma Little,Heavy-Duty Linen Toucan,70.15,2.81,72.96,,"julho 11, 2024, 2:54 PM",5
361,Velma Little,Mediocre Leather Coat,76.95,3.08,80.03,,"agosto 21, 2023, 10:43 AM",9
362,Velma Little,Aerodynamic Bronze Hat,61.2,2.45,63.65,,"dezembro 12, 2024, 2:11 PM",3
363,Nikolas Romaguera,Enormous Leather Wallet,38.62,2.7,41.32,,"agosto 2, 2023, 8:06 PM",7
364,Nikolas Romaguera,Heavy-Duty Linen Gloves,128.58,9,134.77,2.81,"junho 19, 2024, 9:14 AM",6
365,Nikolas Romaguera,Small Marble Hat,64.96,4.55,69.51,,"novembro 20, 2023, 11:26 AM",3
366,Nikolas Romaguera,Incredible Granite Toucan,80.11,5.61,85.72,,"abril 20, 2025, 4:32 AM",3
367,Davin Stamm,Heavy-Duty Silk Chair,92.31,5.08,97.39,,"janeiro 23, 2026, 6:15 PM",2
368,Davin Stamm,Incredible Concrete Keyboard,123.12,6.77,129.89,,"abril 2, 2025, 2:41 PM",4
369,Davin Stamm,Fantastic Steel Knife,52.72,2.9,55.62,,"dezembro 22, 2024, 9:37 PM",2
370,Davin Stamm,Aerodynamic Paper Coat,63.51,3.49,67,,"fevereiro 2, 2026, 9:51 AM",1
371,Davin Stamm,Intelligent Paper Car,118.93,6.54,125.47,,"janeiro 30, 2026, 9:48 AM",1
372,Davin Stamm,Enormous Plastic Coat,67.83,3.73,71.56,,"setembro 11, 2025, 9:50 AM",3
373,Davin Stamm,Incredible Granite Toucan,80.11,4.41,84.52,,"janeiro 21, 2026, 4:40 PM",2
374,Davin Stamm,Awesome Aluminum Keyboard,63.72,3.5,67.22,,"março 26, 2024, 6:11 AM",1
375,Davin Stamm,Lightweight Linen Bottle,105.41,5.8,111.21,,"novembro 27, 2025, 4:02 AM",2
376,Davin Stamm,Durable Wool Toucan,53.64,2.95,56.59,,"março 27, 2025, 10:36 AM",1
377,Davin Stamm,Aerodynamic Bronze Hat,61.2,3.37,64.57,,"dezembro 24, 2025, 9:06 PM",2
378,Davin Stamm,Practical Copper Car,49.82,2.74,52.56,,"março 28, 2025, 9:23 PM",1
379,Davin Stamm,Rustic Iron Bench,61.2,3.37,64.57,,"março 30, 2025, 3:26 AM",1
380,Davin Stamm,Durable Iron Knife,49.82,2.74,52.56,,"abril 24, 2024, 4:10 AM",2
381,Seth Willms,Ergonomic Silk Table,68.23,1.98,66.31,3.90,"agosto 24, 2024, 2:12 AM",5
382,Seth Willms,Ergonomic Marble Computer,70.35,2.04,72.39,,"agosto 26, 2025, 12:44 PM",7
383,Seth Willms,Mediocre Wooden Table,47.68,1.38,49.06,,"fevereiro 4, 2026, 2:58 PM",2
384,Seth Willms,Sleek Aluminum Clock,27.74,0.8,28.54,,"fevereiro 8, 2023, 5:31 PM",2
385,Seth Willms,Durable Aluminum Bag,73.95,2.14,76.09,,"julho 14, 2023, 11:37 AM",7
386,Seth Willms,Ergonomic Silk Coat,132.46,3.84,136.3,,"janeiro 6, 2026, 5:59 PM",3
387,Seth Willms,Awesome Bronze Plate,109.22,3.17,112.39,,"janeiro 23, 2024, 2:55 AM",2
388,Seth Willms,Small Plastic Computer,31.83,0.92,32.75,,"outubro 14, 2023, 9:21 PM",5
389,Seth Willms,Awesome Steel Toucan,143.89,4.17,148.06,,"maio 23, 2024, 3:41 AM",4
390,Seth Willms,Gorgeous Aluminum Plate,75.08,2.18,77.26,,"setembro 11, 2024, 1:52 AM",5
391,Jordy Haag,Lightweight Leather Gloves,66.07,3.96,70.03,,"março 3, 2025, 12:35 PM",1
392,Jordy Haag,Aerodynamic Paper Computer,37.65,2.26,39.91,,"outubro 25, 2025, 12:33 AM",4
393,Jordy Haag,Durable Rubber Computer,114.58,6.87,121.45,,"fevereiro 6, 2026, 12:28 AM",1
394,Jordy Haag,Enormous Wool Car,79.94,4.8,84.74,,"outubro 20, 2024, 3:49 PM",4
395,Jordy Haag,Mediocre Leather Coat,115.43,6.93,122.36,,"setembro 19, 2025, 12:49 AM",5
396,Jordy Haag,Ergonomic Silk Keyboard,107.14,6.43,113.57,,"setembro 8, 2025, 3:58 AM",5
397,Jordy Haag,Aerodynamic Cotton Bottle,84.08,5.04,89.12,,"janeiro 11, 2024, 10:54 PM",2
398,Jordy Haag,Aerodynamic Concrete Lamp,70.15,4.21,74.36,,"maio 13, 2024, 4:26 AM",5
399,Jordy Haag,Synergistic Marble Keyboard,112.31,6.74,119.05,,"abril 8, 2026, 1:59 PM",4
400,Jordy Haag,Heavy-Duty Wooden Clock,49.54,2.97,52.51,,"agosto 17, 2023, 5:53 PM",9
401,Jordy Haag,Mediocre Cotton Toucan,44.28,2.66,46.94,,"janeiro 6, 2025, 9:15 PM",2
402,Jordy Haag,Aerodynamic Cotton Lamp,35.53,2.13,37.66,,"maio 15, 2025, 10:11 AM",5
403,Jordy Haag,Ergonomic Leather Pants,22.38,1.34,23.72,,"março 29, 2023, 2:23 PM",1
404,Jordy Haag,Fantastic Silk Bottle,136.16,8.17,144.33,,"setembro 17, 2024, 6:08 AM",5
405,Jordy Haag,Aerodynamic Concrete Bench,114.42,6.87,121.29,,"janeiro 15, 2025, 12:03 PM",2
406,Jordy Haag,Enormous Granite Bottle,45.8,2.75,48.55,,"março 29, 2026, 5:09 AM",1
407,Jordy Haag,Practical Bronze Computer,87.47,5.25,92.72,,"agosto 27, 2024, 12:42 AM",6
408,Jordy Haag,Awesome Bronze Plate,109.22,6.55,115.77,,"outubro 23, 2025, 4:42 PM",3
409,Jordy Haag,Practical Silk Computer,50.09,3.01,46.68,6.42,"março 23, 2026, 3:17 PM",1
410,Jordy Haag,Gorgeous Marble Plate,66.56,3.99,70.55,,"julho 2, 2023, 12:56 PM",4
411,Jordy Haag,Gorgeous Concrete Shoes,76.35,4.58,80.93,,"janeiro 19, 2025, 7:03 PM",2
412,Jordy Haag,Enormous Wool Car,79.94,4.8,84.74,,"março 18, 2026, 10:48 AM",1
413,Dawson Kovacek,Durable Marble Watch,45.75,2.74,48.49,,"setembro 30, 2022, 6:50 PM",4
414,Dawson Kovacek,Enormous Cotton Pants,126.2,7.57,133.77,,"março 1, 2024, 7:57 AM",1
415,Dawson Kovacek,Durable Steel Toucan,123.57,7.41,130.98,,"fevereiro 21, 2026, 9:43 PM",2
416,Dawson Kovacek,Gorgeous Paper Bag,65.14,3.91,69.05,,"outubro 28, 2022, 8:51 AM",6
417,Dawson Kovacek,Ergonomic Aluminum Plate,68.12,4.09,72.21,,"abril 13, 2026, 1:39 PM",3
418,Dawson Kovacek,Practical Paper Bag,42.49,2.55,45.04,,"fevereiro 14, 2026, 10:12 AM",2
419,Dawson Kovacek,Lightweight Wool Computer,84.03,5.04,89.07,,"agosto 11, 2023, 3:41 AM",9
420,Dawson Kovacek,Mediocre Rubber Shoes,63.85,3.83,67.68,,"junho 23, 2022, 6:11 PM",6
421,Dawson Kovacek,Incredible Bronze Wallet,81.88,4.91,86.79,,"maio 16, 2025, 10:30 PM",4
422,Dawson Kovacek,Intelligent Iron Shirt,79.37,4.76,84.13,,"janeiro 23, 2023, 6:32 AM",2
423,Dawson Kovacek,Durable Copper Clock,112.42,6.75,119.17,,"novembro 1, 2025, 1:11 PM",2
424,Dawson Kovacek,Incredible Concrete Watch,73.19,4.39,77.58,,"dezembro 9, 2023, 5:35 AM",2
425,Dawson Kovacek,Lightweight Steel Watch,76.78,4.61,81.39,,"junho 19, 2024, 6:12 PM",5
426,Hugh Hahn,Ergonomic Rubber Bench,55.53,1.61,55.16,1.97,"agosto 18, 2025, 4:49 AM",6
427,Hugh Hahn,Incredible Linen Knife,68.32,1.98,70.3,,"outubro 16, 2024, 2:39 AM",5
428,Hugh Hahn,Mediocre Leather Coat,115.43,3.35,118.78,,"março 5, 2026, 12:55 AM",1
429,Hugh Hahn,Practical Silk Computer,50.09,1.45,51.54,,"agosto 30, 2024, 1:53 AM",6
430,Edgardo Hackett,Aerodynamic Cotton Lamp,23.69,1.42,25.11,,"dezembro 11, 2023, 11:28 AM",2
431,Edgardo Hackett,Awesome Bronze Plate,72.81,4.37,77.18,,"outubro 29, 2023, 7:04 AM",4
432,Edgardo Hackett,Intelligent Bronze Knife,62.09,3.73,65.82,,"setembro 7, 2025, 9:16 AM",4
433,Edgardo Hackett,Intelligent Iron Shirt,79.37,4.76,84.13,,"março 14, 2023, 11:58 AM",1
434,Edgardo Hackett,Heavy-Duty Copper Watch,55.67,3.34,59.01,,"janeiro 3, 2023, 12:26 AM",2
435,Edgardo Hackett,Sleek Copper Watch,66.8,4.01,70.81,,"maio 16, 2025, 1:29 AM",5
436,Edgardo Hackett,Aerodynamic Granite Bottle,41.24,2.47,43.71,,"novembro 14, 2024, 9:00 PM",4
437,Edgardo Hackett,Lightweight Steel Watch,76.78,4.61,81.39,,"junho 3, 2024, 8:17 AM",7
438,Edgardo Hackett,Ergonomic Cotton Bag,128.58,7.72,136.3,,"janeiro 5, 2024, 8:44 PM",2
439,Edgardo Hackett,Durable Copper Clock,112.42,6.75,119.17,,"março 25, 2024, 1:08 PM",1
440,Edgardo Hackett,Intelligent Granite Hat,139.89,8.39,148.28,,"dezembro 26, 2025, 6:59 AM",1
441,Edgardo Hackett,Sleek Marble Clock,63.82,3.83,67.65,,"fevereiro 1, 2024, 12:19 AM",1
442,Edgardo Hackett,Rustic Copper Hat,38.3,2.3,40.6,,"janeiro 17, 2026, 10:55 AM",1
443,Edgardo Hackett,Enormous Marble Gloves,55.53,3.33,58.86,,"novembro 7, 2024, 1:21 AM",3
444,Lina Labadie,Rustic Iron Keyboard,111.61,5.3,116.91,,"setembro 1, 2025, 6:26 PM",6
445,Lina Labadie,Synergistic Rubber Shoes,38.42,1.82,33.36,6.88,"setembro 30, 2022, 11:12 AM",6
446,Lina Labadie,Fantastic Silk Bottle,136.16,6.47,142.63,,"fevereiro 13, 2025, 3:39 PM",2
447,Lina Labadie,Ergonomic Silk Coat,132.46,6.29,138.75,,"janeiro 19, 2024, 6:37 AM",2
448,Lina Labadie,Rustic Paper Wallet,29.46,1.4,30.86,,"dezembro 25, 2022, 10:19 PM",2
449,Delilah Stoltenberg,Fantastic Copper Hat,65.98,3.96,69.94,,"setembro 2, 2023, 2:34 AM",6
450,Delilah Stoltenberg,Ergonomic Cotton Bag,128.58,7.72,136.3,,"março 18, 2026, 7:55 AM",1
451,Delilah Stoltenberg,Gorgeous Wooden Car,122.37,7.34,129.71,,"junho 17, 2025, 7:47 PM",6
452,Delilah Stoltenberg,Synergistic Leather Coat,73.39,4.4,77.79,,"abril 9, 2026, 12:19 PM",2
453,Delilah Stoltenberg,Awesome Wool Bench,61.2,3.67,64.87,,"janeiro 13, 2025, 4:03 AM",2
454,Delilah Stoltenberg,Rustic Paper Bench,142.2,8.53,150.73,,"março 4, 2026, 7:20 AM",1
455,Delilah Stoltenberg,Incredible Silk Shoes,87.62,5.26,92.88,,"setembro 20, 2023, 7:26 AM",5
456,Delilah Stoltenberg,Ergonomic Iron Watch,105.08,6.3,103.84,7.54,"novembro 30, 2024, 6:05 PM",3
457,Delilah Stoltenberg,Ergonomic Linen Toucan,117.33,7.04,124.37,,"maio 22, 2024, 4:30 AM",5
458,Delilah Stoltenberg,Intelligent Granite Hat,93.26,5.6,98.86,,"dezembro 9, 2023, 5:59 PM",2
459,Delilah Stoltenberg,Ergonomic Iron Watch,105.08,6.3,111.38,,"março 15, 2025, 7:51 PM",1
460,Delilah Stoltenberg,Intelligent Iron Shirt,119.05,7.14,126.19,,"março 19, 2026, 5:27 AM",1
461,Delilah Stoltenberg,Practical Aluminum Coat,75.41,4.52,79.93,,"dezembro 12, 2023, 12:25 AM",2
462,Delilah Stoltenberg,Gorgeous Concrete Shoes,50.9,3.05,53.95,,"julho 13, 2023, 11:33 AM",2
463,Delilah Stoltenberg,Sleek Aluminum Watch,89.2,5.35,94.55,,"dezembro 16, 2025, 10:35 AM",1
464,Delilah Stoltenberg,Mediocre Aluminum Lamp,56.7,3.4,60.1,,"janeiro 13, 2026, 9:58 PM",1
465,Delilah Stoltenberg,Ergonomic Linen Toucan,117.33,7.04,124.37,,"maio 4, 2025, 4:41 PM",3
466,Delilah Stoltenberg,Aerodynamic Leather Toucan,139.89,8.39,148.28,,"dezembro 28, 2024, 12:58 PM",1
467,Delilah Stoltenberg,Fantastic Leather Watch,117.32,7.04,118.02,6.35,"dezembro 24, 2024, 9:05 AM",1
468,Terrence Grimes,Small Copper Clock,54.91,2.2,57.11,,"agosto 23, 2025, 12:57 AM",4
469,Terrence Grimes,Lightweight Copper Wallet,68.32,2.73,71.05,,"agosto 13, 2024, 1:31 AM",6
470,Arne O'Hara,Enormous Granite Wallet,133.52,5.34,138.86,,"agosto 18, 2025, 7:26 AM",7
471,Arne O'Hara,Sleek Paper Toucan,77.34,3.09,80.43,,"novembro 13, 2023, 8:28 PM",2
472,Arne O'Hara,Sleek Marble Clock,63.82,2.55,66.37,,"dezembro 27, 2025, 8:21 PM",1
473,Arne O'Hara,Synergistic Wool Coat,128.55,5.14,133.69,,"março 24, 2025, 9:01 AM",1
474,Arne O'Hara,Sleek Leather Table,73.65,2.95,76.6,,"outubro 31, 2023, 7:22 AM",7
475,Arne O'Hara,Aerodynamic Concrete Lamp,70.15,2.81,72.96,,"outubro 11, 2025, 9:47 AM",7
476,Arne O'Hara,Heavy-Duty Silk Chair,92.31,3.69,96,,"março 24, 2026, 8:24 PM",1
477,Arne O'Hara,Awesome Rubber Wallet,25.34,1.01,26.35,,"novembro 2, 2023, 7:53 PM",2
478,Arne O'Hara,Ergonomic Cotton Bag,128.58,5.14,125.34,8.39,"abril 27, 2025, 9:03 PM",3
479,Arne O'Hara,Mediocre Rubber Shoes,63.85,2.55,66.4,,"julho 25, 2023, 12:09 PM",5
480,Arne O'Hara,Small Marble Knife,148.17,5.93,154.1,,"maio 21, 2024, 5:30 AM",4
481,Arne O'Hara,Lightweight Leather Bench,61.08,2.44,63.52,,"dezembro 14, 2022, 5:13 PM",2
482,Arne O'Hara,Rustic Paper Bench,94.8,3.79,98.59,,"junho 12, 2023, 11:52 PM",6
483,Arne O'Hara,Awesome Plastic Watch,51.13,2.05,53.18,,"janeiro 2, 2024, 7:01 PM",2
484,Arne O'Hara,Awesome Plastic Watch,51.13,2.05,53.18,,"novembro 25, 2025, 5:43 PM",3
485,Arne O'Hara,Mediocre Leather Computer,67.34,2.69,70.03,,"novembro 10, 2023, 8:05 AM",2
486,Arne O'Hara,Awesome Iron Hat,133.52,5.34,138.86,,"janeiro 13, 2024, 4:31 PM",1
487,Arne O'Hara,Small Rubber Clock,57.49,2.3,56.56,3.23,"novembro 21, 2025, 9:10 AM",2
